status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
ok,16,owner,48,40,married,no,fixed,60,225.0,20000.0,3000.0,700,834
ok,17,other,48,62,single,no,fixed,35,100.0,0.0,0.0,900,1000
default,0,rent,60,33,married,no,partime,54,85.0,0.0,0.0,1300,1797
ok,0,owner,48,63,married,no,others,35,100.0,6000.0,2900.0,1000,1439
ok,8,owner,60,51,married,no,fixed,45,250.0,4000.0,0.0,1000,1250
default,3,rent,60,22,married,no,fixed,60,150.0,0.0,0.0,950,1945
ok,6,owner,24,39,married,no,freelance,60,178.0,18000.0,0.0,1000,2099
ok,20,owner,60,63,married,no,fixed,45,256.0,7000.0,0.0,1000,1500
ok,16,private,48,34,married,no,fixed,60,85.0,2000.0,0.0,800,1866
ok,0,owner,60,24,single,no,others,35,82.0,10000.0,0.0,1600,1680
ok,5,owner,36,52,married,no,fixed,35,220.0,12000.0,5000.0,1250,1542
default,1,owner,36,45,married,yes,freelance,75,0.0,4000.0,0.0,800,800
ok,1,parents,36,20,single,no,fixed,35,61.0,0.0,0.0,800,995
default,5,rent,60,31,married,yes,fixed,69,88.0,0.0,0.0,1200,1200
default,15,other,60,46,married,yes,freelance,35,244.0,8000.0,0.0,2250,2758
ok,2,owner,36,24,married,yes,fixed,35,160.0,3100.0,400.0,800,1928
ok,1,rent,36,46,married,no,fixed,57,119.0,0.0,0.0,600,800
default,18,rent,24,35,married,no,partime,96,63.0,0.0,0.0,600,888
ok,20,owner,36,48,married,no,fixed,45,257.0,3000.0,0.0,900,1193
ok,10,rent,18,34,divorced,no,fixed,54,189.0,0.0,0.0,800,2215
default,11,rent,24,38,married,yes,fixed,72,123.0,0.0,0.0,270,1676
default,0,parents,60,36,single,no,fixed,35,130.0,0.0,0.0,1600,1678
default,1,rent,60,22,single,no,fixed,46,113.0,0.0,0.0,1600,1989
ok,36,owner,60,55,married,no,fixed,45,102.0,12000.0,0.0,2000,2684
ok,2,private,24,51,married,no,freelance,45,0.0,10500.0,0.0,600,943
ok,11,rent,18,28,married,yes,freelance,64,190.0,2000.0,0.0,700,1224
ok,8,owner,36,31,married,no,fixed,45,110.0,5000.0,2000.0,540,1102
ok,2,owner,36,28,married,no,fixed,45,80.0,2000.0,0.0,550,1572
ok,4,rent,36,38,married,no,fixed,55,98.0,0.0,0.0,350,850
ok,3,owner,24,43,married,no,freelance,75,0.0,3000.0,0.0,650,1548
ok,4,owner,60,32,married,no,fixed,60,147.0,3500.0,0.0,830,935
ok,3,owner,60,38,single,no,fixed,35,250.0,5000.0,0.0,1500,1934
default,1,parents,48,18,single,no,partime,45,95.0,4000.0,0.0,600,1472
ok,16,owner,36,55,married,yes,fixed,60,230.0,5000.0,0.0,1200,1460
ok,1,owner,18,38,married,no,others,35,0.0,4000.0,0.0,480,1059
ok,12,owner,36,38,married,no,fixed,60,130.0,5000.0,0.0,700,950
ok,18,owner,60,48,married,no,fixed,45,104.0,5500.0,25.0,800,1021
ok,3,private,18,23,single,no,others,35,0.0,12000.0,0.0,450,1450
ok,10,owner,48,50,married,no,freelance,45,128.0,11500.0,0.0,500,1195
ok,14,owner,60,43,married,no,fixed,60,120.0,5000.0,0.0,1250,1557
default,2,parents,36,26,single,no,freelance,35,66.0,0.0,0.0,750,865
ok,7,owner,36,23,married,no,fixed,35,247.0,5000.0,400.0,1500,1785
ok,5,owner,36,38,married,no,freelance,60,63.0,4000.0,0.0,1050,1443
default,5,owner,48,39,married,yes,freelance,60,66.0,10000.0,0.0,875,875
ok,27,owner,18,48,married,no,freelance,35,70.0,5000.0,0.0,800,1578
ok,3,rent,36,30,married,yes,freelance,59,140.0,0.0,0.0,1300,2115
ok,2,private,48,30,married,yes,fixed,45,178.0,5000.0,0.0,1150,1627
ok,10,other,60,48,married,no,fixed,35,203.0,4000.0,1500.0,1520,1636
ok,16,owner,6,41,married,no,fixed,75,87.0,3000.0,0.0,200,625
ok,15,owner,60,39,married,no,freelance,60,555.0,40000.0,0.0,1500,4000
default,14,owner,36,33,single,no,freelance,35,0.0,4000.0,1500.0,700,1700
ok,4,parents,60,25,married,no,freelance,35,95.0,25000.0,0.0,1650,1900
ok,3,parents,36,20,single,yes,fixed,35,55.0,0.0,0.0,600,1625
ok,2,parents,36,28,single,no,fixed,35,140.0,1000.0,0.0,1000,1693
default,25,private,60,56,married,yes,freelance,90,85.0,3500.0,0.0,800,975
ok,6,rent,48,26,single,yes,fixed,65,198.0,0.0,0.0,950,1111
ok,1,private,60,27,married,no,freelance,35,130.0,4650.0,2850.0,2000,2240
ok,30,owner,12,52,married,no,freelance,45,80.0,7000.0,0.0,1100,2487
ok,10,parents,24,33,single,no,freelance,35,200.0,70000.0,12000.0,1100,1457
ok,4,owner,48,24,married,no,fixed,35,95.0,2500.0,0.0,900,1625
ok,12,owner,36,46,married,no,freelance,45,0.0,8000.0,0.0,500,500
ok,30,owner,54,54,widow,no,freelance,35,224.0,20000.0,0.0,1100,1603
ok,20,owner,60,44,married,no,fixed,60,168.0,3000.0,0.0,1400,1599
default,1,rent,60,28,married,no,freelance,53,179.0,0.0,0.0,1825,2275
default,2,private,24,20,single,no,freelance,35,107.0,54000.0,0.0,2000,2600
ok,4,owner,60,23,married,no,fixed,35,160.0,6500.0,3700.0,1500,1661
ok,4,rent,36,60,married,no,fixed,56,111.0,0.0,0.0,500,675
default,3,rent,60,26,married,no,fixed,53,80.0,0.0,0.0,950,989
ok,11,owner,60,30,married,yes,fixed,35,110.0,4000.0,62.0,1100,1347
ok,6,parents,60,26,married,no,fixed,60,108.0,0.0,0.0,1200,1250
ok,14,rent,60,41,married,no,fixed,53,181.0,0.0,0.0,1150,2497
default,3,parents,48,38,married,no,partime,60,67.0,0.0,0.0,1000,1045
default,1,owner,36,36,married,no,fixed,45,25.0,3000.0,2000.0,1100,1332
ok,20,owner,60,40,divorced,no,freelance,60,150.0,5500.0,0.0,1400,1928
ok,20,rent,60,45,married,no,fixed,92,170.0,0.0,0.0,1000,2415
default,0,rent,48,25,married,no,fixed,60,150.0,0.0,0.0,1350,1450
ok,12,rent,48,46,married,yes,fixed,104,294.0,0.0,0.0,1350,1352
ok,9,private,48,46,married,no,fixed,45,100.0,37000.0,0.0,800,904
ok,0,parents,48,28,single,no,freelance,35,100.0,0.0,0.0,900,1400
ok,2,owner,48,38,married,yes,fixed,75,192.0,23000.0,3000.0,700,970
ok,3,parents,60,24,single,no,fixed,35,100.0,0.0,0.0,1500,2100
default,4,rent,48,23,married,no,freelance,52,171.0,0.0,0.0,1150,1450
ok,3,private,60,24,single,no,fixed,35,245.0,5000.0,0.0,1300,1360
default,1,ignore,60,28,married,yes,freelance,45,0.0,4000.0,0.0,1500,1661
ok,11,owner,12,26,married,yes,partime,35,110.0,4500.0,2000.0,300,1248
default,1,rent,36,26,single,no,partime,42,70.0,0.0,0.0,590,590
default,0,rent,48,23,single,no,partime,42,72.0,0.0,0.0,700,875
ok,1,rent,60,29,married,no,fixed,73,133.0,0.0,0.0,1000,1158
ok,10,parents,36,34,married,yes,freelance,45,0.0,10000.0,0.0,600,882
ok,9,owner,24,30,married,no,fixed,35,250.0,30000.0,0.0,1000,1594
ok,2,owner,60,28,married,no,freelance,35,196.0,7000.0,3950.0,1600,1678
ok,3,parents,60,36,married,yes,fixed,60,92.0,0.0,0.0,1100,1355
ok,10,owner,60,45,married,no,freelance,45,325.0,12000.0,1200.0,1300,1833
default,3,private,36,38,divorced,yes,fixed,35,0.0,12500.0,0.0,3000,4800
ok,10,owner,48,33,married,no,fixed,45,110.0,5000.0,0.0,1000,1160
default,2,rent,48,56,single,no,freelance,51,157.0,11000.0,4500.0,1000,2008
ok,4,other,60,25,single,no,fixed,35,162.0,0.0,0.0,1800,2999
default,7,parents,60,33,single,no,partime,35,70.0,0.0,0.0,1300,1438
ok,5,parents,48,27,married,yes,freelance,45,175.0,0.0,0.0,1000,1342
ok,16,parents,24,44,single,no,freelance,35,86.0,0.0,0.0,700,950
ok,0,parents,24,26,single,no,partime,35,69.0,0.0,0.0,107,125
default,7,owner,60,28,married,yes,fixed,60,148.0,8000.0,0.0,920,1021
default,2,other,48,25,married,no,fixed,35,129.0,0.0,0.0,1580,1925
default,3,rent,60,44,separated,yes,fixed,60,150.0,0.0,0.0,1650,1772
ok,1,owner,24,38,married,no,fixed,60,102.0,3500.0,0.0,850,1260
ok,7,owner,48,32,married,yes,fixed,45,140.0,5500.0,0.0,550,1250
default,2,owner,60,24,single,no,partime,35,120.0,3000.0,0.0,1400,1513
ok,1,parents,60,42,married,no,fixed,60,66.0,7000.0,0.0,950,1589
ok,27,rent,24,50,married,no,fixed,47,115.0,0.0,0.0,500,1636
ok,6,owner,60,31,married,no,fixed,35,84.0,3000.0,0.0,1400,1724
ok,3,owner,60,26,married,no,fixed,45,128.0,3000.0,0.0,1300,1790
ok,9,private,60,32,married,no,fixed,60,155.0,12000.0,5000.0,1200,1400
default,5,parents,24,26,single,no,fixed,35,140.0,0.0,0.0,450,900
ok,3,rent,48,26,married,no,fixed,58,230.0,0.0,0.0,1150,1316
default,20,other,60,47,married,yes,fixed,105,0.0,0.0,0.0,750,843
ok,18,private,60,49,married,no,fixed,60,140.0,4000.0,0.0,1050,1097
ok,19,owner,60,54,widow,yes,fixed,35,207.0,11000.0,4000.0,800,1336
ok,5,rent,36,40,separated,no,fixed,43,75.0,0.0,0.0,400,650
ok,8,owner,60,33,married,no,freelance,45,250.0,10000.0,0.0,2500,3250
ok,2,other,36,35,separated,no,fixed,35,200.0,0.0,0.0,1600,1671
default,1,owner,12,56,married,no,others,60,0.0,3500.0,0.0,500,1705
ok,10,owner,60,26,married,no,fixed,45,135.0,5000.0,3700.0,1600,1767
ok,14,owner,36,34,married,no,fixed,60,143.0,5000.0,0.0,1400,1939
ok,13,parents,48,31,married,no,fixed,35,90.0,0.0,0.0,1000,1395
ok,4,ignore,60,62,married,no,freelance,35,102.0,8000.0,0.0,1200,1405
ok,20,owner,60,46,single,no,fixed,35,250.0,25000.0,4000.0,1450,1566
ok,15,owner,60,49,married,no,fixed,60,162.0,5000.0,0.0,1700,2081
ok,24,owner,60,46,married,no,fixed,60,140.0,6000.0,1000.0,1100,1653
ok,10,owner,36,36,married,no,fixed,35,235.0,12000.0,1700.0,1500,1985
ok,2,parents,36,24,single,no,fixed,35,60.0,0.0,0.0,450,750
ok,21,owner,24,44,married,no,fixed,60,124.0,4000.0,0.0,800,2400
default,1,rent,60,24,married,yes,partime,42,70.0,0.0,0.0,1700,1761
ok,11,owner,48,27,married,no,fixed,35,140.0,4000.0,0.0,1500,1641
ok,12,owner,60,27,married,yes,fixed,35,100.0,3000.0,0.0,1300,1359
ok,5,rent,36,51,married,no,fixed,63,184.0,0.0,0.0,635,785
default,6,owner,48,26,married,yes,fixed,35,90.0,5000.0,0.0,1390,1594
ok,1,rent,48,37,married,yes,partime,72,116.0,6000.0,0.0,1400,1661
ok,10,owner,60,41,married,no,others,35,57.0,5000.0,0.0,1300,1863
default,0,owner,60,27,married,no,partime,75,210.0,7000.0,4800.0,1250,1315
default,1,owner,48,20,single,no,fixed,35,53.0,2000.0,1600.0,1100,1100
ok,0,parents,60,24,single,no,partime,35,111.0,3000.0,1200.0,850,1412
ok,10,owner,24,50,married,no,freelance,60,200.0,,0.0,500,1131
ok,10,owner,60,32,married,no,fixed,60,160.0,4000.0,1800.0,1050,1303
default,2,owner,60,30,married,yes,freelance,45,0.0,5000.0,700.0,1000,2200
ok,16,owner,60,32,married,no,fixed,60,159.0,4000.0,0.0,1500,1736
default,0,rent,60,19,single,no,others,35,0.0,0.0,0.0,900,1158
ok,10,owner,6,39,married,no,freelance,75,67.0,8000.0,0.0,430,500
default,9,other,60,30,married,yes,fixed,60,109.0,0.0,0.0,1250,1560
default,7,other,36,38,married,yes,freelance,35,59.0,0.0,0.0,1000,2246
ok,3,parents,36,28,single,no,fixed,35,74.0,0.0,0.0,350,550
ok,6,owner,48,51,married,no,freelance,45,106.0,12000.0,0.0,1035,1410
default,0,parents,48,21,single,no,partime,35,48.0,0.0,0.0,1850,1877
default,3,parents,60,23,single,no,fixed,35,62.0,0.0,0.0,1100,1300
ok,1,owner,24,39,married,no,others,35,70.0,4000.0,0.0,525,1771
default,3,rent,36,39,married,no,fixed,90,150.0,0.0,0.0,300,700
ok,12,owner,48,39,married,no,freelance,60,95.0,6000.0,0.0,1300,1600
default,0,private,36,31,married,no,partime,35,202.0,6000.0,0.0,1300,1663
ok,2,rent,60,24,married,no,fixed,55,100.0,4000.0,0.0,1750,1900
default,2,private,48,37,married,yes,partime,75,115.0,2000.0,0.0,850,1194
ok,2,parents,60,24,single,no,fixed,35,164.0,0.0,0.0,900,1516
ok,0,parents,24,20,single,no,fixed,35,155.0,7000.0,0.0,1450,1688
ok,4,owner,48,40,married,yes,fixed,60,150.0,3500.0,200.0,800,800
default,21,owner,60,63,married,yes,fixed,60,165.0,3000.0,0.0,1250,1424
default,14,rent,60,38,married,no,fixed,71,108.0,0.0,0.0,1400,1693
ok,25,owner,60,51,married,no,fixed,35,93.0,3500.0,0.0,900,995
default,6,other,60,30,married,no,fixed,60,133.0,0.0,0.0,1300,1388
ok,3,owner,36,37,married,no,fixed,60,55.0,0.0,0.0,1500,2315
ok,13,owner,36,39,married,no,fixed,35,148.0,14000.0,0.0,300,850
ok,5,parents,24,31,single,no,fixed,35,130.0,0.0,0.0,200,1447
ok,16,other,60,34,married,no,fixed,60,120.0,6000.0,0.0,1350,1487
ok,3,parents,48,20,single,no,freelance,35,,7000.0,0.0,1000,1362
ok,5,other,18,65,married,yes,others,35,99.0,0.0,0.0,375,675
ok,16,rent,48,32,single,yes,fixed,47,120.0,0.0,0.0,800,1224
ok,2,rent,48,29,single,no,fixed,60,250.0,0.0,0.0,1000,1179
ok,0,parents,60,31,married,no,others,75,37.0,0.0,0.0,1500,2084
ok,23,parents,60,37,single,no,freelance,35,0.0,4500.0,0.0,1950,2336
ok,6,owner,48,55,married,no,freelance,45,74.0,16000.0,1500.0,2000,3753
default,0,parents,36,19,single,no,freelance,35,0.0,0.0,0.0,400,495
default,1,other,60,21,single,no,partime,45,0.0,0.0,0.0,1100,1480
default,3,parents,60,25,married,no,fixed,35,70.0,0.0,0.0,1300,1332
ok,5,owner,36,58,married,yes,others,45,79.0,7000.0,0.0,400,1234
default,0,rent,48,20,single,yes,partime,56,105.0,0.0,0.0,1100,1289
ok,9,private,48,27,married,no,fixed,45,102.0,5000.0,360.0,1300,1537
ok,0,owner,48,29,married,no,others,60,50.0,11000.0,0.0,1000,1480
ok,8,owner,12,39,married,no,fixed,75,160.0,1500.0,0.0,360,865
ok,24,owner,60,43,single,no,fixed,35,120.0,3500.0,0.0,1320,1680
ok,3,parents,60,23,single,no,fixed,35,107.0,0.0,0.0,800,1111
ok,13,owner,60,27,married,no,fixed,35,253.0,7000.0,0.0,1060,1750
ok,2,rent,60,49,married,no,fixed,51,155.0,0.0,0.0,1500,1550
ok,33,owner,48,61,married,no,fixed,35,130.0,8000.0,0.0,850,1050
default,0,owner,36,31,married,yes,partime,45,120.0,3000.0,150.0,700,850
ok,0,rent,60,46,separated,no,fixed,57,124.0,0.0,0.0,940,1149
ok,7,parents,60,25,single,no,fixed,35,75.0,0.0,0.0,1100,1340
ok,20,owner,36,37,married,yes,fixed,60,150.0,3500.0,0.0,450,950
ok,10,rent,36,36,divorced,no,freelance,45,100.0,0.0,0.0,1000,1700
default,17,owner,36,60,married,no,fixed,60,78.0,2500.0,0.0,650,800
ok,1,owner,60,28,married,no,fixed,45,60.0,4000.0,0.0,1500,2326
ok,10,owner,60,32,married,no,fixed,45,419.0,5500.0,2500.0,1300,1995
ok,4,rent,60,25,married,no,fixed,56,112.0,0.0,0.0,1250,1399
default,3,rent,60,32,married,no,fixed,50,147.0,0.0,0.0,1100,1226
ok,31,owner,12,53,married,yes,fixed,60,165.0,6000.0,0.0,594,1332
ok,3,rent,24,32,married,no,fixed,61,160.0,0.0,0.0,400,450
ok,8,rent,60,46,married,no,freelance,45,0.0,0.0,0.0,1000,1359
ok,0,rent,12,22,single,no,freelance,38,34.0,0.0,0.0,700,1665
ok,1,rent,60,25,married,no,partime,42,73.0,0.0,0.0,1000,1050
default,12,owner,60,37,married,no,fixed,60,98.0,9000.0,200.0,800,1012
ok,2,rent,36,44,married,no,partime,57,123.0,5000.0,0.0,900,975
ok,10,owner,12,36,married,no,freelance,45,0.0,4000.0,0.0,900,1776
ok,1,owner,60,40,married,yes,fixed,45,100.0,8500.0,0.0,400,1570
ok,0,owner,60,47,married,no,freelance,45,56.0,6000.0,0.0,1345,1345
ok,3,owner,60,32,married,no,fixed,45,90.0,6000.0,0.0,1500,2502
ok,1,owner,60,21,single,yes,fixed,35,294.0,53000.0,0.0,1300,1398
ok,10,owner,36,50,married,no,freelance,75,0.0,7500.0,0.0,1000,1230
ok,19,parents,60,34,single,no,fixed,35,80.0,0.0,0.0,1000,1097
ok,0,parents,18,33,single,no,fixed,35,112.0,6000.0,0.0,450,1196
ok,3,rent,60,29,married,yes,fixed,55,100.0,0.0,0.0,930,1007
ok,4,owner,36,42,single,no,fixed,35,115.0,12000.0,0.0,900,1299
ok,5,owner,60,37,married,no,freelance,60,67.0,3500.0,196.0,1300,1625
ok,2,owner,60,24,married,no,fixed,45,375.0,5000.0,0.0,2200,2433
ok,2,other,60,39,single,no,fixed,35,113.0,0.0,0.0,1250,1499
ok,18,rent,36,41,single,no,freelance,40,53.0,0.0,0.0,750,1077
ok,17,owner,48,55,married,yes,freelance,60,73.0,15000.0,0.0,1900,2205
default,5,owner,48,26,single,no,fixed,35,0.0,10000.0,5000.0,1500,2272
ok,19,owner,60,34,married,no,fixed,60,196.0,7000.0,1000.0,1690,1930
ok,1,rent,48,24,married,no,partime,41,56.0,0.0,0.0,1500,1935
ok,16,owner,48,31,married,no,fixed,45,200.0,5000.0,800.0,1250,1646
ok,1,rent,48,34,married,no,fixed,55,102.0,0.0,0.0,600,1074
ok,15,owner,60,43,married,no,freelance,60,310.0,7000.0,0.0,1200,1297
ok,11,owner,60,33,married,no,fixed,60,106.0,6000.0,0.0,1500,1702
default,0,parents,36,22,single,no,partime,35,103.0,4500.0,0.0,1050,1485
ok,0,parents,60,41,single,no,partime,35,131.0,4500.0,0.0,1200,1538
default,0,private,60,43,married,no,partime,45,117.0,2000.0,250.0,1600,1967
default,0,rent,60,25,single,yes,partime,47,120.0,0.0,0.0,1200,1460
default,0,rent,36,18,single,yes,others,38,33.0,0.0,0.0,300,350
default,0,parents,36,35,single,no,freelance,35,0.0,0.0,0.0,875,950
ok,9,other,60,31,married,no,fixed,60,130.0,0.0,0.0,1500,1700
ok,14,owner,60,40,married,no,fixed,60,110.0,5000.0,0.0,1000,1646
ok,4,parents,36,20,single,no,fixed,35,60.0,0.0,0.0,550,587
ok,5,parents,36,28,married,no,fixed,45,107.0,0.0,0.0,1160,1959
default,0,rent,36,22,single,no,partime,42,65.0,0.0,0.0,430,550
ok,4,parents,36,28,married,no,fixed,35,173.0,0.0,0.0,1000,1300
ok,13,owner,60,35,married,no,fixed,60,134.0,4500.0,700.0,1000,1894
ok,8,owner,60,41,married,no,freelance,60,173.0,8000.0,0.0,1200,1570
default,1,parents,60,22,single,no,freelance,35,78.0,3500.0,0.0,2275,2300
ok,5,ignore,48,51,divorced,no,fixed,35,95.0,6000.0,0.0,500,645
ok,3,rent,36,21,single,no,fixed,44,89.0,0.0,0.0,400,500
default,1,owner,60,40,married,yes,fixed,60,155.0,2500.0,0.0,1650,1650
default,3,owner,36,45,married,yes,fixed,60,87.0,3500.0,0.0,650,650
ok,0,parents,48,22,single,no,freelance,45,0.0,0.0,0.0,4000,4500
default,1,parents,36,31,married,no,fixed,35,61.0,4000.0,0.0,700,800
ok,3,private,60,35,married,no,fixed,75,185.0,3500.0,1200.0,700,845
ok,20,owner,12,48,separated,no,freelance,75,300.0,18000.0,0.0,760,1369
default,3,owner,36,40,married,yes,freelance,60,0.0,4500.0,0.0,575,775
ok,10,owner,36,37,married,yes,fixed,60,320.0,15000.0,1000.0,1000,2191
ok,1,owner,36,20,single,no,partime,35,139.0,4000.0,0.0,375,425
ok,8,rent,48,36,married,no,fixed,76,159.0,0.0,0.0,830,939
ok,6,other,48,35,married,no,fixed,60,79.0,15000.0,0.0,2000,2504
ok,0,other,36,26,married,no,fixed,45,260.0,0.0,0.0,725,775
default,0,rent,60,60,married,no,others,55,100.0,8000.0,0.0,2500,2500
ok,12,owner,60,54,married,yes,fixed,75,231.0,15000.0,0.0,1950,2500
ok,6,rent,60,31,single,no,fixed,43,82.0,0.0,0.0,800,946
default,3,parents,60,30,married,yes,fixed,45,120.0,4000.0,0.0,1500,1621
default,0,parents,18,19,single,no,fixed,35,91.0,0.0,0.0,650,650
ok,12,rent,36,30,married,no,fixed,65,203.0,0.0,0.0,1500,2700
ok,13,parents,60,34,single,no,fixed,35,96.0,0.0,0.0,750,775
default,0,owner,60,39,married,yes,freelance,45,0.0,10000.0,0.0,1500,1699
ok,4,private,24,44,married,no,freelance,60,0.0,2900.0,0.0,1800,2750
default,8,other,36,39,married,no,fixed,35,0.0,0.0,0.0,450,550
ok,8,owner,24,36,married,no,fixed,60,90.0,6000.0,1500.0,900,1715
ok,10,owner,36,52,married,no,freelance,35,225.0,25000.0,0.0,2000,2315
ok,5,owner,60,36,married,yes,fixed,35,205.0,9000.0,1500.0,1050,1168
default,5,parents,48,20,single,no,others,45,0.0,0.0,0.0,2500,3542
default,2,owner,60,35,single,no,fixed,35,51.0,4000.0,0.0,1400,1628
ok,21,owner,60,40,married,yes,fixed,60,144.0,6500.0,0.0,2000,2230
default,3,parents,60,34,single,yes,partime,35,80.0,0.0,0.0,1100,1265
default,0,rent,60,38,married,no,freelance,35,0.0,0.0,0.0,1300,1636
ok,14,parents,60,32,married,yes,fixed,35,140.0,0.0,0.0,1150,1273
ok,23,owner,60,50,married,no,fixed,45,90.0,3000.0,0.0,950,1101
ok,3,owner,48,25,married,no,freelance,35,107.0,4500.0,1900.0,1000,1250
ok,4,owner,36,32,married,no,fixed,45,190.0,13000.0,2000.0,800,2400
ok,8,owner,60,34,married,yes,fixed,45,145.0,5000.0,0.0,1100,1110
ok,11,rent,12,29,single,no,fixed,44,93.0,0.0,0.0,700,1667
ok,2,rent,60,40,married,no,fixed,60,145.0,500.0,0.0,1550,1621
ok,3,parents,48,24,single,no,fixed,35,55.0,3000.0,0.0,850,875
ok,3,parents,48,28,married,no,fixed,45,173.0,0.0,0.0,1000,2057
ok,6,rent,60,34,married,no,fixed,86,110.0,0.0,0.0,800,2263
default,0,rent,60,38,married,yes,partime,75,0.0,0.0,0.0,1000,1235
ok,20,owner,60,39,married,no,fixed,60,68.0,13000.0,0.0,900,975
ok,0,owner,24,52,married,no,others,45,170.0,6500.0,0.0,500,600
ok,8,owner,60,33,married,no,fixed,45,160.0,2000.0,0.0,1050,2277
default,5,owner,48,49,widow,no,others,35,48.0,4000.0,0.0,1100,1438
ok,17,owner,48,46,married,no,fixed,35,128.0,4000.0,0.0,1400,1718
default,2,rent,48,44,separated,no,fixed,48,125.0,5000.0,800.0,1600,2500
ok,0,parents,60,22,single,no,partime,35,72.0,0.0,0.0,1100,1131
ok,20,owner,60,44,married,no,fixed,60,115.0,4000.0,0.0,1250,1463
ok,5,rent,60,42,separated,yes,freelance,89,288.0,15000.0,0.0,1800,2148
ok,16,owner,36,40,married,no,fixed,60,160.0,4000.0,0.0,1300,2305
ok,14,owner,60,38,married,no,fixed,60,114.0,5000.0,400.0,1200,2062
ok,1,rent,6,38,married,no,partime,72,118.0,0.0,0.0,125,375
ok,1,parents,48,21,single,no,fixed,35,60.0,0.0,0.0,850,1195
default,1,rent,24,24,single,no,partime,49,139.0,0.0,0.0,500,550
ok,12,rent,48,36,married,no,fixed,80,195.0,0.0,0.0,1800,2272
ok,3,parents,48,29,separated,no,fixed,35,108.0,0.0,0.0,900,1263
default,2,rent,18,46,married,yes,fixed,74,140.0,0.0,0.0,200,380
ok,18,parents,60,42,divorced,yes,fixed,35,145.0,0.0,0.0,1000,1025
ok,15,owner,36,43,married,yes,fixed,60,105.0,5000.0,0.0,400,1631
default,2,parents,60,20,single,no,fixed,35,56.0,3500.0,0.0,1300,1637
ok,14,owner,60,28,married,no,fixed,35,216.0,4000.0,0.0,1750,2270
default,0,parents,36,21,single,no,partime,35,130.0,2000.0,0.0,875,1075
ok,3,owner,60,27,married,no,fixed,35,120.0,4000.0,1500.0,1800,2090
ok,1,owner,60,27,married,no,fixed,35,90.0,2000.0,0.0,1150,1470
default,6,rent,60,38,married,yes,fixed,55,103.0,0.0,0.0,1100,1303
default,0,owner,36,42,married,no,freelance,60,0.0,5000.0,0.0,1350,1850
ok,3,owner,60,33,married,yes,fixed,45,193.0,10000.0,1500.0,1300,1730
ok,6,parents,18,25,married,no,fixed,45,164.0,0.0,0.0,1250,1890
ok,18,rent,60,37,married,no,fixed,70,100.0,0.0,0.0,1300,1345
ok,30,owner,12,56,married,no,freelance,45,60.0,12000.0,0.0,1375,1700
ok,25,private,12,55,single,no,freelance,35,92.0,25000.0,0.0,150,400
ok,1,owner,60,22,single,no,fixed,35,300.0,4000.0,200.0,1350,1450
ok,18,rent,48,53,married,no,fixed,54,92.0,0.0,0.0,1340,1345
ok,5,owner,36,53,married,yes,others,35,227.0,8500.0,0.0,1550,1985
default,5,rent,48,31,married,yes,fixed,60,150.0,0.0,0.0,800,1707
ok,14,owner,60,40,married,no,fixed,45,91.0,0.0,0.0,1100,1565
default,0,parents,60,33,married,yes,freelance,60,0.0,0.0,0.0,2000,2235
ok,10,private,60,48,married,no,fixed,35,161.0,9000.0,0.0,900,1100
ok,39,owner,60,58,married,no,fixed,35,113.0,3500.0,0.0,1380,1623
ok,0,private,48,41,married,no,fixed,75,146.0,10000.0,0.0,1370,1623
ok,1,parents,36,24,single,no,fixed,35,70.0,0.0,0.0,700,1067
default,5,rent,60,37,married,no,fixed,77,318.0,5000.0,0.0,1750,2953
ok,10,owner,60,34,married,no,fixed,45,115.0,9500.0,0.0,1450,1721
default,1,rent,60,36,married,yes,partime,84,90.0,0.0,0.0,1100,1184
ok,3,private,60,27,married,no,fixed,35,215.0,5000.0,2800.0,1500,1682
ok,8,owner,24,30,married,yes,fixed,35,340.0,1200.0,0.0,1000,1893
default,1,rent,60,31,divorced,yes,partime,39,42.0,0.0,0.0,1200,1265
ok,0,owner,24,18,single,no,partime,35,104.0,12000.0,0.0,1700,1726
ok,20,private,60,59,married,no,freelance,35,81.0,18000.0,0.0,1200,1349
default,8,rent,48,30,single,no,fixed,46,114.0,0.0,0.0,1650,1659
ok,0,private,60,42,married,no,partime,35,210.0,1500.0,0.0,1250,1518
